,Symbol,Description,Exchange,Last Price,Market Cap
1786,LAZY,Lazydays Holdings Inc,NASDAQ,0,0
1787,LBAI,Lakeland Bancorp Inc,NASDAQ,0,0
1788,LBC,Luther Burbank Corporation,NASDAQ,0,0
1789,LBRDA,Liberty Broadbd A,NASDAQ,0,0
1790,LBRDK,Liberty Broadbd C,NASDAQ,0,0
1791,LBTYA,Liberty Global Ord A,NASDAQ,0,0
1792,LBTYB,Liberty Global Ord B,NASDAQ,0,0
1793,LBTYK,Liberty Global Ord C,NASDAQ,0,0
1794,LCA,Landcadia Holdings Inc,NASDAQ,0,0
1795,LCAHW,Landcadia Holdings Inc Warrant,NASDAQ,0,0
1796,LCNB,Lcnb Corp,NASDAQ,0,0
1797,LCUT,Lifetime Brands Inc,NASDAQ,0,0
1798,LDRI,Ladderrite 0-5 Year Corp Bond Invesco ETF,NASDAQ,0,0
1799,LE,Lands' End Inc,NASDAQ,0,0
1800,LECO,Lincoln Elec Hldg,NASDAQ,0,0
1801,LEDS,Semileds Corp,NASDAQ,0,0
1802,LEGR,First Trust Indxx Innovative Transaction & Proce,NASDAQ,0,0
1803,LENS,Presbia Plc Ord Shs,NASDAQ,0,0
1804,LEVL,Level One Bancorp Inc,NASDAQ,0,0
1805,LEXEA,Liberty Expedia Holdings Inc,NASDAQ,0,0
1806,LEXEB,Liberty Expedia Holdings Inc. Series B,NASDAQ,0,0
1807,LFAC,Lf Capital Acquistion Corp. Class A,NASDAQ,0,0
1808,LFACU,Lf Capital Acquistion Corp. Unit,NASDAQ,0,0
1809,LFACW,Lf Capital Acquistion Corp. Warrant,NASDAQ,0,0
1810,LFUS,Littelfuse Inc,NASDAQ,0,0
1811,LFVN,Lifevantage Cp,NASDAQ,0,0
1812,LGCY,Legacy Reserves Inc.,NASDAQ,0,0
1813,LGIH,LGI Homes Inc,NASDAQ,0,0
1814,LGND,Ligand Pharm,NASDAQ,0,0
1815,LHCG,LHC Group Inc,NASDAQ,0,0
1816,LIFE,Atyr Pharma Inc,NASDAQ,0,0
1817,LILA,Liberty Latin America Cl A,NASDAQ,0,0
1818,LILAK,Liberty Latin America Cl C,NASDAQ,0,0
1819,LINC,Lincoln Educational,NASDAQ,0,0
1820,LIND,Lindblad Expd Hld,NASDAQ,0,0
1821,LINDW,Lindblad Expd WT,NASDAQ,0,0
1822,LINK,Interlink Elctrnc,NASDAQ,0,0
1823,LION,Fidelity Southern Cp,NASDAQ,0,0
1824,LITE,Lumentum Hld,NASDAQ,0,0
1825,LIVE,Live Ventures,NASDAQ,0,0
1826,LIVN,Livanova Plc Or Sh,NASDAQ,0,0
1827,LIVX,Livexlive Media Inc,NASDAQ,0,0
1828,LJPC,La Jolla Pharma,NASDAQ,0,0
1829,LKFN,Lakeland Finl Corp,NASDAQ,0,0
1830,LKOR,Flexshares Credit Scored US Long Corp,NASDAQ,0,0
1831,LKQ,LKQ Corp,NASDAQ,0,0
1832,LLIT,Lianluo Smart Ltd,NASDAQ,0,0
1833,LLNW,Limelight Networks,NASDAQ,0,0
1834,LMAT,Lemaitre Vascular,NASDAQ,0,0
1835,LMB,Limbach Holdings Inc,NASDAQ,0,0
1836,LMBS,Low Duration Opportunities ETF FT,NASDAQ,0,0
1837,LMFA,Lm Funding America Inc,NASDAQ,0,0
1838,LMFAW,Lm Funding WT,NASDAQ,0,0
1839,LMNR,Limoneira Co,NASDAQ,0,0
1840,LMNX,Luminex Corp,NASDAQ,0,0
1841,LMRK,Landmark Cmn Units,NASDAQ,0,0
1842,LMRKN,Landmark Infrastructure Partners LP,NASDAQ,0,0
1843,LMRKO,Landmark Infrastructure Partners LP,NASDAQ,0,0
1844,LMRKP,Landmark Inf Prf,NASDAQ,0,0
1845,LMST,Limestone Bancorp Inc,NASDAQ,0,0
1846,LNDC,Landec Cp,NASDAQ,0,0
1847,LNGR,G-X Longevity Thematic Et,NASDAQ,0,0
1848,LNTH,Lantheus Holdings,NASDAQ,0,0
1849,LOAC,Longevity Acquisition Corporation Ordinary Share,NASDAQ,0,0
1850,LOACR,Longevity Acquisition Corporation Right,NASDAQ,0,0
1851,LOACU,Longevity Acquisition Corporation Units,NASDAQ,0,0
1852,LOACW,Longevity Acquisition Corporation Warrant,NASDAQ,0,0
1853,LOAN,Manhattan Bridge,NASDAQ,0,0
1854,LOB,Live Oak Bancsh,NASDAQ,0,0
1855,LOCO,El Pollo Loco,NASDAQ,0,0
1856,LOGC,Logicbio Therapeutics Inc.,NASDAQ,0,0
1857,LOGI,Logitech Int S.A.,NASDAQ,0,0
1858,LOGM,Logmein Inc,NASDAQ,0,0
1859,LONE,Lonestar Resources US Inc,NASDAQ,0,0
1860,LOOP,Loop Industries Inc,NASDAQ,0,0
1861,LOPE,Grand Canyon Educati,NASDAQ,0,0
1862,LORL,Loral Space Comm,NASDAQ,0,0
1863,LOVE,The Lovesac Company,NASDAQ,0,0
1864,LOXO,Loxo Oncology CS,NASDAQ,0,0
1865,LPCN,Lipocine Inc,NASDAQ,0,0
1866,LPLA,Lpl Financial Hld,NASDAQ,0,0
1867,LPNT,Lifepoint Health,NASDAQ,0,0
1868,LPSN,Liveperson Inc,NASDAQ,0,0
1869,LPTH,Lightpath Tech Inc,NASDAQ,0,0
1870,LPTX,Leap Therapeutics Inc,NASDAQ,0,0
1871,LQDA,Liquidia Technologies Inc,NASDAQ,0,0
1872,LQDT,Liquidity Services,NASDAQ,0,0
1873,LRAD,Lrad Corp,NASDAQ,0,0
1874,LRCX,Lam Research Corp,NASDAQ,0,0
1875,LRGE,Legg Clearbridge Large Cap Groowth ETF,NASDAQ,0,0
1876,LSBK,Lake Shore Bancorp,NASDAQ,0,0
1877,LSCC,Lattice Semicond,NASDAQ,0,0
1878,LSTR,Landstar System,NASDAQ,0,0
1879,LSXMA,Liberty Srs XM CS A,NASDAQ,0,0
1880,LSXMB,Liberty Srs XM CS B,NASDAQ,0,0
1881,LSXMK,Liberty Srs XM CS C,NASDAQ,0,0
1882,LTBR,Lightbridge Corp,NASDAQ,0,0
1883,LTRPA,Liberty Tripadv A,NASDAQ,0,0
1884,LTRPB,Liberty Tripadv B,NASDAQ,0,0
1885,LTRX,Lantronix Inc,NASDAQ,0,0
1886,LTXB,Legacytexas Fnl,NASDAQ,0,0
1887,LULU,Lululemon Athletica,NASDAQ,0,0
1888,LUNA,Luna Innovations Inc,NASDAQ,0,0
1889,LVHD,Legg Low Vol Hi Div ETF,NASDAQ,0,0
1890,LWAY,Lifeway Foods Inc,NASDAQ,0,0
1891,LX,Lexinfintech Holdings Ltd,NASDAQ,0,0
1892,LXRX,Lexicon Pharmaceutcl,NASDAQ,0,0
1893,LYL,Dragon Victory Intl Ltd,NASDAQ,0,0
1894,LYTS,L S I Industries I,NASDAQ,0,0
1895,MACK,Merrimack Pharmaceuticals Inc,NASDAQ,0,0
1896,MAGS,Magal Security Syst,NASDAQ,0,0
1897,MAMS,Mam Software Gp,NASDAQ,0,0
1898,MANH,Manhattan Assoc,NASDAQ,0,0
1899,MANT,Mantech Intl Cp A,NASDAQ,0,0
1900,MAR,Marriot Int Class A,NASDAQ,0,0
1901,MARA,Marathon Patent Grou,NASDAQ,0,0
1902,MARK,Remark Holdings Inc,NASDAQ,0,0
1903,MARPS,Marine Petroleum U,NASDAQ,0,0
1904,MASI,Masimo Corp,NASDAQ,0,0
1905,MAT,Mattel Inc,NASDAQ,0,0
1906,MATW,Matthews Intl Corp,NASDAQ,0,0
1907,MAYS,J W Mays Inc,NASDAQ,0,0
1908,MB,Mindbody Cls A,NASDAQ,0,0
1909,MBB,MBS Ishares ETF,NASDAQ,0,0
1910,MBCN,Middlefield Banc,NASDAQ,0,0
1911,MBFI,MB Financial Inc,NASDAQ,0,0
1912,MBFIO,MB Financial Inc Dep Shs Repstg 1/40Th Int Sh No,NASDAQ,0,0
1913,MBII,Marrone Bio Innov,NASDAQ,0,0
1914,MBIN,Merchants Bancorp,NASDAQ,0,0
1915,MBIO,Mustang Bio Inc,NASDAQ,0,0
1916,MBOT,Microbot Medical Inc,NASDAQ,0,0
1917,MBRX,Moleculin Biotech CS,NASDAQ,0,0
1918,MBSD,Flexshares Disciplined Duration MBS Index Fund,NASDAQ,0,0
1919,MBTF,Mbt Financial Corp,NASDAQ,0,0
1920,MBUU,Malibu Boats Cmn A,NASDAQ,0,0
1921,MBWM,Mercantile Bank Corp,NASDAQ,0,0
1922,MCBC,Macatawa Bank Corp,NASDAQ,0,0
1923,MCEF,Municipal CEF Income Opportunity ETF FT,NASDAQ,0,0
1924,MCEP,Mid-Con Energy Partn,NASDAQ,0,0
1925,MCFT,Mcbc Holdings,NASDAQ,0,0
1926,MCHI,China Ishares MSCI ETF,NASDAQ,0,0
1927,MCHP,Microchip Technology,NASDAQ,0,0
1928,MCHX,Marchex Inc,NASDAQ,0,0
1929,MCRB,Seres Theraptc,NASDAQ,0,0
1930,MCRI,Monarch Casino,NASDAQ,0,0
1931,MDB,Mongodb Inc Class A,NASDAQ,0,0
1932,MDCA,Mdc Partners Cl A,NASDAQ,0,0
1933,MDCO,Medicines Co,NASDAQ,0,0
1934,MDGL,Madrigal Pharmaceuticals Inc,NASDAQ,0,0
1935,MDGS,Medigus Ltd Ads,NASDAQ,0,0
1936,MDGSW,Medigus Ltd. Series C Warrant,NASDAQ,0,0
1937,MDIV,Multi-Asset Diversified Income Index Fund FT,NASDAQ,0,0
1938,MDLZ,Mondelez Intl Cmn A,NASDAQ,0,0
1939,MDRR,Medalist Diversified REIT Inc.,NASDAQ,0,0
1940,MDRX,Allscripts Hlthcare,NASDAQ,0,0
1941,MDSO,Medidata Solutions,NASDAQ,0,0
1942,MDWD,Mediwound Ltd Ord Sh,NASDAQ,0,0
1943,MEDP,Medpace Holdings Inc,NASDAQ,0,0
1944,MEET,The Meet Group,NASDAQ,0,0
1945,MEIP,Mei Pharma Inc,NASDAQ,0,0
1946,MELI,Mercadolibre Inc,NASDAQ,0,0
1947,MELR,Melrose Bancorp,NASDAQ,0,0
1948,MEOH,Methanex Cp,NASDAQ,0,0
1949,MERC,Mercer Intl Inc,NASDAQ,0,0
1950,MESA,Mesa Air Group Inc,NASDAQ,0,0
1951,MESO,Mesoblast Ltd Ads,NASDAQ,0,0
1952,METC,Ramaco Resources Inc,NASDAQ,0,0
1953,MFIN,Medallion Fin Cp,NASDAQ,0,0
1954,MFINL,Medallion Fin Notes,NASDAQ,0,0
1955,MFNC,Mackinac Financial,NASDAQ,0,0
1956,MFSF,Mutualfirst Finl Inc,NASDAQ,0,0
1957,MGEE,Mge Energy Inc,NASDAQ,0,0
1958,MGEN,Miragen Therapeutics Inc,NASDAQ,0,0
1959,MGI,Moneygram Intl,NASDAQ,0,0
1960,MGIC,Magic Software Entpr,NASDAQ,0,0
1961,MGLN,Magellan Health,NASDAQ,0,0
1962,MGNX,Macrogenics,NASDAQ,0,0
1963,MGPI,MGP Ingredients Inc,NASDAQ,0,0
1964,MGRC,Mcgrath Rentcorp,NASDAQ,0,0
1965,MGTA,Magenta Therapeutics Inc,NASDAQ,0,0
1966,MGTX,Meiragtx Holdings Plc Ordinary Shares,NASDAQ,0,0
1967,MGYR,Magyar Bancorp Inc,NASDAQ,0,0
1968,MHLD,Maiden Holdings Ltd,NASDAQ,0,0
1969,MICT,Micronet Enertec Tec,NASDAQ,0,0
1970,MIDD,Middleby Corp,NASDAQ,0,0
1971,MIK,The Michaels Comp,NASDAQ,0,0
1972,MILN,G-X Millennials Thematic ETF,NASDAQ,0,0
1973,MIME,Mimecast Limited Ord,NASDAQ,0,0
1974,MIND,Mitcham Industries Inc,NASDAQ,0,0
1975,MINDP,Mitcham Industries Inc,NASDAQ,0,0
1976,MINI,Mobile Mini Inc,NASDAQ,0,0
1977,MITK,Mitek Systems Inc,NASDAQ,0,0
1978,MITL,Mitel Networks Corp,NASDAQ,0,0
1979,MKGI,Monaker Group Inc,NASDAQ,0,0
1980,MKSI,Mks Instruments Inc,NASDAQ,0,0
1981,MKTX,Marketaxess Holdings,NASDAQ,0,0
1982,MLAB,Mesa Labs Inc,NASDAQ,0,0
1983,MLCO,Melco Resorts & Entertainment,NASDAQ,0,0
1984,MLHR,Miller Herman Inc,NASDAQ,0,0
1985,MLNT,Melinta Therapeutics Inc,NASDAQ,0,0
1986,MLNX,Mellanox Technologies,NASDAQ,0,0
1987,MLVF,Malvern Bncp,NASDAQ,0,0
1988,MMAC,Mma Capital Mngt,NASDAQ,0,0
1989,MMDM,Modern Media Acquisition Corp,NASDAQ,0,0
1990,MMDMR,Modern Media Acquisition Corp Right,NASDAQ,0,0
1991,MMDMU,Modern Media Acquisition Corp Unit,NASDAQ,0,0
1992,MMDMW,Modern Media Acquisition Corp Warrant,NASDAQ,0,0
1993,MMLP,Martin Midstrm LP,NASDAQ,0,0
1994,MMSI,Merit Medical Sys,NASDAQ,0,0
1995,MMYT,Makemytrip Ltd,NASDAQ,0,0
1996,MNDO,Mind C.T.I. Ltd,NASDAQ,0,0
1997,MNGA,Magnegas Corp,NASDAQ,0,0
1998,MNKD,Mannkind Corp,NASDAQ,0,0
1999,MNLO,Menlo Therapeutics Inc,NASDAQ,0,0
2000,MNOV,Medicinova Inc,NASDAQ,0,0
2001,MNRO,Monro Muffler Brak,NASDAQ,0,0
2002,MNST,Monster Beverage Cp,NASDAQ,0,0
2003,MNTA,Momenta Pharma,NASDAQ,0,0
2004,MNTX,Manitex Intl Inc,NASDAQ,0,0
2005,MOBL,Mobileiron Inc,NASDAQ,0,0
2006,MOFG,Midwestone Fnl Gp,NASDAQ,0,0
2007,MOGLC,Gabelli Nextshares Trust Gabelli Media Mogul Nex,NASDAQ,0,0
2008,MOGO,Mogo Finance Technology Inc,NASDAQ,0,0
2009,MOMO,Momo Inc Ads,NASDAQ,0,0
2010,MOR,Morphosys Ag ADR,NASDAQ,0,0
2011,MORN,Morningstar Inc,NASDAQ,0,0
2012,MOSY,Mosys Inc,NASDAQ,0,0
2013,MOTS,Motus Gi Holdings Inc,NASDAQ,0,0
2014,MOXC,Moxian Inc,NASDAQ,0,0
2015,MPAA,Motorcar Parts Amer,NASDAQ,0,0
2016,MPB,Mid Penn Bancorp Inc,NASDAQ,0,0
2017,MPVD,Mountain Prv Dmds,NASDAQ,0,0
2018,MPWR,Monolithic Power Sys,NASDAQ,0,0
2019,MRAM,Everspin Technologies Inc,NASDAQ,0,0
2020,MRBK,Meridian Bank,NASDAQ,0,0
2021,MRCC,Monroe Capital Corpo,NASDAQ,0,0
2022,MRCCL,Monroe Capital Corporation 5.75% Notes Due 2023,NASDAQ,0,0
2023,MRCY,Mercury Sys Inc,NASDAQ,0,0
2024,MRIN,Marin Sotfware Incorporated,NASDAQ,0,0
2025,MRKR,Marker Therapeutics Inc.,NASDAQ,0,0
2026,MRLN,Marlin Business Serv,NASDAQ,0,0
2027,MRNA,Marina Biotech,NASDAQ,0,0
2028,MRNS,Marinus Pharma CS,NASDAQ,0,0
2029,MRSN,Mersana Therapeutics Inc,NASDAQ,0,0
2030,MRTN,Marten Transport L,NASDAQ,0,0
2031,MRTX,Mirati Therapeutics,NASDAQ,0,0
2032,MRUS,Merus N.V. CS,NASDAQ,0,0
2033,MRVL,Marvell Tech Group,NASDAQ,0,0
2034,MSBF,MSB Financial,NASDAQ,0,0
2035,MSBI,Midland Sts BNC,NASDAQ,0,0
2036,MSEX,Middlesex Water Co,NASDAQ,0,0
2037,MSFT,Microsoft Corp,NASDAQ,0,0
2038,MSON,Misonix Inc,NASDAQ,0,0
2039,MSTR,Microstrategy Cl A,NASDAQ,0,0
2040,MSVB,Mid-Southn Svg Bk In,NASDAQ,0,0
2041,MTBC,Medical Transc Bl,NASDAQ,0,0
2042,MTBCP,Mtbc 11% Sr A Prf ST,NASDAQ,0,0
2043,MTCH,Match Group Inc CS,NASDAQ,0,0
2044,MTEC,Mtech Acquisition Corp. Class A,NASDAQ,0,0
2045,MTECU,Mtech Acquisition Corp. Unit,NASDAQ,0,0
2046,MTECW,Mtech Acquisition Corp. Warrant,NASDAQ,0,0
2047,MTEM,Molecular Templates Inc,NASDAQ,0,0
2048,MTEX,Mannatech Inc,NASDAQ,0,0
2049,MTFB,Motif Bio Plc,NASDAQ,0,0
2050,MTFBW,Motif Bio Plc Warrants To Purchase Adrs,NASDAQ,0,0
2051,MTLS,Materialise Nv Ads,NASDAQ,0,0
2052,MTP,Midatech Pharma Ads,NASDAQ,0,0
2053,MTRX,Matrix Service Co,NASDAQ,0,0
2054,MTSC,M T S Systems Cp,NASDAQ,0,0
2055,MTSI,Macom Technology S,NASDAQ,0,0
2056,MTSL,Mer Telemanagement Solutions Ltd,NASDAQ,0,0
2057,MU,Micron Technology,NASDAQ,0,0
2058,MUDS,Mudrick Capital Acquisition Corporation Class A,NASDAQ,0,0
2059,MUDSU,Mudrick Capital Acquisition Corporation Unit,NASDAQ,0,0
2060,MUDSW,Mudrick Capital Acquisition Corporation Warrant,NASDAQ,0,0
2061,MVBF,Mvb Financial Corp,NASDAQ,0,0
2062,MVIS,Microvision,NASDAQ,0,0
2063,MXIM,Maxim Integrated,NASDAQ,0,0
2064,MXWL,Maxwell Technologies,NASDAQ,0,0
2065,MYFW,First Western Financial Inc,NASDAQ,0,0
2066,MYGN,Myriad Genetics Inc,NASDAQ,0,0
2067,MYL,Mylan Nv Ord Shs,NASDAQ,0,0
2068,MYND,Mynd Analytics Inc,NASDAQ,0,0
2069,MYNDW,Mynd Analytics Inc Warrant,NASDAQ,0,0
2070,MYOK,Myokardia Inc Cm ST,NASDAQ,0,0
2071,MYOS,Myos Rens Tech,NASDAQ,0,0
2072,MYRG,MYR Group Inc,NASDAQ,0,0
2073,MYSZ,My Size Inc,NASDAQ,0,0
2074,MZOR,Mazor Robotics Ads,NASDAQ,0,0
2075,NAII,Natural Alternativ,NASDAQ,0,0
2076,NAKD,Naked Brand Group Inc,NASDAQ,0,0
2077,NANO,Nanometrics Inc,NASDAQ,0,0
2078,NAOV,Nanovibronix Inc,NASDAQ,0,0
2079,NATH,Nathan's Famous In,NASDAQ,0,0
2080,NATI,Natl Instruments Cor,NASDAQ,0,0
2081,NATR,Nature S Sunshine,NASDAQ,0,0
2082,NAUH,National American Un,NASDAQ,0,0
2083,NAVG,Navigators Grp Inc,NASDAQ,0,0
2084,NAVI,Navient Cp,NASDAQ,0,0
2085,NBEV,New Age Beverages Corp,NASDAQ,0,0
2086,NBIX,Neurocrine Bioscienc,NASDAQ,0,0
2087,NBN,Northeast Bncp,NASDAQ,0,0
2088,NBRV,Nabriva Therape Ads,NASDAQ,0,0
2089,NBTB,NBT Bancorp Inc,NASDAQ,0,0
2090,NCBS,Nicolet Bnkshr,NASDAQ,0,0
2091,NCMI,National Cinemedia,NASDAQ,0,0
2092,NCNA,Nucana Plc ADR,NASDAQ,0,0
2093,NCOM,National Commerce,NASDAQ,0,0
2094,NCSM,Ncs Multistage Holdings Inc,NASDAQ,0,0
2095,NCTY,The9 Ltd,NASDAQ,0,0
2096,NDAQ,Nasdaq Inc,NASDAQ,0,0
2097,NDLS,Noodles & Co Cla,NASDAQ,0,0
2098,NDRA,Endra Life Sciences Inc,NASDAQ,0,0
2099,NDRAW,Endra Life Sciences Inc Warrants,NASDAQ,0,0
2100,NDSN,Nordson Corp,NASDAQ,0,0
2101,NEBU,Nebula Acquisition Corporation Class A,NASDAQ,0,0
2102,NEBUU,Nebula Acquisition Corporation Unit,NASDAQ,0,0
2103,NEBUW,Nebula Acquisition Corporation Warrant,NASDAQ,0,0
2104,NEO,Neogenomics Inc,NASDAQ,0,0
2105,NEOG,Neogen Cp,NASDAQ,0,0
2106,NEON,Neonode Inc,NASDAQ,0,0
2107,NEOS,Neos Therapeutics,NASDAQ,0,0
2108,NEPT,Neptune Wellness Solutions Inc.,NASDAQ,0,0
2109,NERV,Minerva Neuroscie,NASDAQ,0,0
2110,NESR,National Energy Services Reunited Corp,NASDAQ,0,0
2111,NESRW,National Energy Services Reunited Corp WT,NASDAQ,0,0
2112,NETE,Net Element Inc,NASDAQ,0,0
2113,NEWA,Newater Technology Inc Ordinary Shares,NASDAQ,0,0
2114,NEWT,Newtek Bus Svcs,NASDAQ,0,0
2115,NEWTI,Newtek Business Services Corp. 6.25% Notes Due 2,NASDAQ,0,0
2116,NEWTZ,Newtek 7.5% NTS 2022,NASDAQ,0,0
2117,NEXT,Nextdecade Corp,NASDAQ,0,0
2118,NFBK,Northfield Bncrp Del,NASDAQ,0,0
2119,NFEC,NF Energy Saving Cor,NASDAQ,0,0
2120,NFLX,Netflix Inc,NASDAQ,0,0
2121,NFTY,First Trust India Nifty 50 EW ETF,NASDAQ,0,0
2122,NGHC,National General Hld,NASDAQ,0,0
2123,NGHCN,National General Holdings Corp,NASDAQ,0,0
2124,NGHCO,National Gnl Hld Ds,NASDAQ,0,0
2125,NGHCP,National Gen Srs A,NASDAQ,0,0
2126,NGHCZ,National Gen Sub NTS,NASDAQ,0,0
2127,NH,Nanthealth Inc,NASDAQ,0,0
2128,NHLD,National Holdings,NASDAQ,0,0
2129,NHLDW,National Holdings Corporation Warrants,NASDAQ,0,0
2130,NHTC,Natural Hlth Trd,NASDAQ,0,0
2131,NICE,Nice Ltd,NASDAQ,0,0
2132,NICK,Nicholas Fincl Inc,NASDAQ,0,0
2133,NIHD,NII Holdings,NASDAQ,0,0
2134,NITE,Nightstar Therapeutics Plc ADR,NASDAQ,0,0
2135,NIU,Niu Technologies ADR,NASDAQ,0,0
2136,NK,Nantkwest Inc CS,NASDAQ,0,0
2137,NKSH,Natl Bankshares Inc,NASDAQ,0,0
2138,NKTR,Nektar Therapeutics,NASDAQ,0,0
2139,NLNK,Newlink Genetics Cor,NASDAQ,0,0
2140,NMIH,Nmi Holdings Cmn A,NASDAQ,0,0
2141,NMRD,Nemaura Med Inc,NASDAQ,0,0
2142,NMRK,Newmark Group Inc Class A,NASDAQ,0,0
2143,NMRKV,Newmark Group Inc.,NASDAQ,0,0
2144,NNBR,NN Inc,NASDAQ,0,0
2145,NNDM,Nano Dimension Ads,NASDAQ,0,0
2146,NODK,Ni Holdings Inc,NASDAQ,0,0
2147,NOVN,Novan Inc,NASDAQ,0,0
2148,NOVT,Novanta Inc,NASDAQ,0,0
2149,NRC,National Research Corp,NASDAQ,0,0
2150,NRIM,Northrim Bancorp Inc,NASDAQ,0,0
2151,NSEC,Natl Security Gp I,NASDAQ,0,0
2152,NSIT,Insight Enterpr,NASDAQ,0,0
2153,NSSC,Napco Sec Tech Inc,NASDAQ,0,0
2154,NSTG,Nanostring Tech,NASDAQ,0,0
2155,NSYS,Nortech Systems In,NASDAQ,0,0
2156,NTAP,Netapp Inc,NASDAQ,0,0
2157,NTCT,Netscout Systems I,NASDAQ,0,0
2158,NTEC,Intec Pharma Ord Shr,NASDAQ,0,0
2159,NTES,Netease Inc Ads,NASDAQ,0,0
2160,NTGN,Neon Therapeutics Inc,NASDAQ,0,0
2161,NTGR,Netgear Inc,NASDAQ,0,0
2162,NTIC,Northern Tech Inc,NASDAQ,0,0
2163,NTLA,Intellia Thera CS,NASDAQ,0,0
2164,NTNX,Nutanix Inc,NASDAQ,0,0
2165,NTRA,Natera Inc,NASDAQ,0,0
2166,NTRI,Nutrisystem Inc,NASDAQ,0,0
2167,NTRP,Neurotrope Inc,NASDAQ,0,0
2168,NTRS,Northern Trust Corp,NASDAQ,0,0
2169,NTRSP,Northern TR Dep Shs,NASDAQ,0,0
2170,NTWK,Netsol Tech Inc,NASDAQ,0,0
2171,NUAN,Nuance Communicatns,NASDAQ,0,0
2172,NURO,Neurometrix Inc,NASDAQ,0,0
2173,NUROW,Neurometrix Inc WT,NASDAQ,0,0
2174,NUVA,Nuvasive Inc,NASDAQ,0,0
2175,NVAX,Novavax Inc,NASDAQ,0,0
2176,NVCN,Neovasc Inc,NASDAQ,0,0
2177,NVCR,Novocure Ltd Ord Sh,NASDAQ,0,0
2178,NVDA,Nvidia Corp,NASDAQ,0,0
2179,NVEC,Nve Corp,NASDAQ,0,0
2180,NVEE,Nv5 Global,NASDAQ,0,0
2181,NVFY,Nova Lifestyle Inc,NASDAQ,0,0
2182,NVIV,Invivo Therapeutics Holdings Corp,NASDAQ,0,0
2183,NVLN,Novelion Therapeutics Inc,NASDAQ,0,0
2184,NVMI,Nova Measuring Instr,NASDAQ,0,0
2185,NVMM,Novume Solutions Inc,NASDAQ,0,0
2186,NVTR,Nuvectra Corp Cmn ST,NASDAQ,0,0
2187,NVUS,Novus Therapeutics Inc,NASDAQ,0,0
2188,NWBI,Northwest Bancshares,NASDAQ,0,0
2189,NWFL,Norwood Financial Cp,NASDAQ,0,0
2190,NWLI,Natl Wstrn Life Gp A,NASDAQ,0,0
2191,NWPX,Northwest Pipe Co,NASDAQ,0,0
2192,NWS,News Cp Cl B Cmn ST,NASDAQ,0,0
2193,NWSA,News Cp Cl A Cmn ST,NASDAQ,0,0
2194,NXEO,Nexeo Solutions Inc,NASDAQ,0,0
2195,NXEOU,Nexeo Solutions Inc,NASDAQ,0,0
2196,NXEOW,Nexeo Solutions Inc,NASDAQ,0,0
2197,NXGN,Nextgen Healthcare Inc,NASDAQ,0,0
2198,NXPI,Nxp Semiconductors,NASDAQ,0,0
2199,NXST,Nexstar Broadcasting,NASDAQ,0,0
2200,NXTD,Nxt-Id Inc,NASDAQ,0,0
2201,NXTDW,Nxt-Id Inc Warrant,NASDAQ,0,0
2202,NXTM,Nxstage Medical Inc,NASDAQ,0,0
2203,NYMT,New York Mtge Trust,NASDAQ,0,0
2204,NYMTN,New York Mortgage Trust Inc 8.00% Series D,NASDAQ,0,0
2205,NYMTO,New York Mort 7.875,NASDAQ,0,0
2206,NYMTP,New York Mrtg 7.75 B,NASDAQ,0,0
2207,NYMX,Nymox Pharm Corp,NASDAQ,0,0
2208,NYNY,Empire Resorts Inc,NASDAQ,0,0
2209,OASM,Oasmia Pharmaceu Ads,NASDAQ,0,0
2210,OBAS,Optibase Ltd,NASDAQ,0,0
2211,OBCI,Ocean Bio Chem Inc,NASDAQ,0,0
2212,OBLN,Obalon Therapeutics Inc,NASDAQ,0,0
2213,OBNK,Origin Bancorp Inc,NASDAQ,0,0
2214,OBSV,Obseva Sa Ordinary Shares,NASDAQ,0,0
2215,OCC,Optical Cable Corp,NASDAQ,0,0
2216,OCCI,Ofs Credit Company Inc.,NASDAQ,0,0
2217,OCFC,Oceanfirst Finl Corp,NASDAQ,0,0
2218,OCLR,Oclaro Inc,NASDAQ,0,0
2219,OCSI,Oaktree Strategic Income Corp,NASDAQ,0,0
2220,OCSL,Oaktree Specialty Lending Corp,NASDAQ,0,0
2221,OCSLL,Oaktree Specialty Lending Corp 6.125 Sn,NASDAQ,0,0
2222,OCUL,Ocular Therapeut,NASDAQ,0,0
2223,ODFL,Old Dominion Freig,NASDAQ,0,0
2224,ODP,Office Depot,NASDAQ,0,0
2225,ODT,Odonate Therapeutics Inc,NASDAQ,0,0
2226,OESX,Orion Energy Syst,NASDAQ,0,0
2227,OFED,Oconee Fed Fin Corp,NASDAQ,0,0
2228,OFIX,Orthofix Intl Nv,NASDAQ,0,0
2229,OFLX,Omega Flex Inc,NASDAQ,0,0
2230,OFS,Ofs Capital Corporat,NASDAQ,0,0
2231,OFSSL,Ofs Capital Corporation 6.375% Notes Due 2025,NASDAQ,0,0
2232,OFSSZ,Ofs Capital Corporation 6.50% Notes Due 2025,NASDAQ,0,0
2233,OHAI,Oha Investmnt Cp,NASDAQ,0,0
2234,OHGI,One Horizon Grp,NASDAQ,0,0
2235,OHRP,Ohr Pharmceutial,NASDAQ,0,0
2236,OIIM,O2Micro Intl Ltd,NASDAQ,0,0
2237,OKDCC,Eaton Vance Nextshares Trust II Eaton Vance Oakt,NASDAQ,0,0
